"Year","Place Name","Paid Fishing License Holders","Resident Fishing Licenses, Tags, Permits and Stamps","Non-Resident Fishing Licenses,
Tags, Permits and Stamps","Gross Cost ($2024) - Fishing Licenses","Cost ($2024)- Resident Fishing Licenses,Tags, Permits and Stamps","Cost ($2024) - Non-Resident Fishing Licenses,Tags, Permits and Stamps"
"1988-01-01 00:00:00","SOUTH DAKOTA",199931,252630,53925,3891114,2454176,1436938
"1988-01-01 00:00:00","TENNESSEE",728327,721025,190715,16626572,12814663,3811908
"1988-01-01 00:00:00","TEXAS",1934808,2140838,91344,34670627,32650453,2020174
"1988-01-01 00:00:00","UTAH",406662,267010,154736,12774848,9244395,3530453
"1988-01-01 00:00:00","VERMONT",163131,104667,58464,3295473,1565660,1729813
"1988-01-01 00:00:00","VIRGINIA",609173,733309,84079,10156009,9175983,980026
"1988-01-01 00:00:00","WASHINGTON",821612,1046889,109888,25341968,23228572,2113396
"1988-01-01 00:00:00","WEST VIRGINIA",289691,523452,57425,6831488,6039898,791590
"1988-01-01 00:00:00","WISCONSIN",1505201,1336353,392706,32781754,19486930,13294824
"1988-01-01 00:00:00","WYOMING",245759,125287,159713,7490974,1985826,5505148
"1987-01-01 00:00:00","ALABAMA",606622,529425,108281,9620468,7648180,1972288
"1987-01-01 00:00:00","ALASKA",287662,179843,128831,9044386,3780074,5264312
"1987-01-01 00:00:00","ARIZONA",498799,482334,153884,10460174,8008234,2451940
"1987-01-01 00:00:00","ARKANSAS",597156,532879,173388,14489314,11084072,3405244
"1987-01-01 00:00:00","CALIFORNIA",2616121,3739965,75727,78382596,75777512,2605083
"1987-01-01 00:00:00","COLORADO",720163,509543,278238,18243226,12435555,5807671
"1987-01-01 00:00:00","CONNECTICUT",198263,192878,5385,3395729,3236801,158929
"1987-01-01 00:00:00","DELAWARE",18454,20134,3394,246847,191446,55401
"1987-01-01 00:00:00","FLORIDA",823333,621258,210998,12971636,9479797,3491840
"1987-01-01 00:00:00","GEORGIA",734249,844065,47721,10658105,9845944,812161
"1987-01-01 00:00:00","HAWAII",6907,6949,182,51355,49597,1756
"1987-01-01 00:00:00","IDAHO",444609,316175,166865,9484923,5457106,4027817
"1987-01-01 00:00:00","ILLINOIS",888827,970535,55727,15249014,13995805,1253209
"1987-01-01 00:00:00","INDIANA",650711,602969,116285,9897653,8053056,1844597
"1987-01-01 00:00:00","IOWA",460366,418366,42000,6973061,5807104,1165957
"1987-01-01 00:00:00","KANSAS",299758,270061,29697,8531187,7497131,1034056
"1987-01-01 00:00:00","KENTUCKY",627250,541156,132555,10354757,8214699,2140058
"1987-01-01 00:00:00","LOUISIANA",591296,543610,47686,3817200,3062124,755075
"1987-01-01 00:00:00","MAINE",248426,179438,87588,8764785,4945591,3819194
"1987-01-01 00:00:00","MARYLAND",238360,323567,31358,5813966,5056385,757581
"1987-01-01 00:00:00","MASSACHUSETTS",234675,250295,9034,6226409,5896441,329968
"1987-01-01 00:00:00","MICHIGAN",1414914,1386670,342047,30128043,22107258,8020784
"1987-01-01 00:00:00","MINNESOTA",1486027,1324335,270757,34866635,26354888,8511747
"1987-01-01 00:00:00","MISSISSIPPI",475388,398658,76730,7155721,5361789,1793931
"1987-01-01 00:00:00","MISSOURI",972086,1508164,120729,17009477,14834449,2175028
"1987-01-01 00:00:00","MONTANA",336134,321785,286405,13849274,4502727,9346547
"1987-01-01 00:00:00","NEBRASKA",229295,250072,32718,5546230,4821632,724598
"1987-01-01 00:00:00","NEVADA",186090,112501,66516,4071734,2878815,1192920
"1987-01-01 00:00:00","NEW HAMPSHIRE",164323,107798,57193,4613625,2567615,2046009
"1987-01-01 00:00:00","NEW JERSEY",213413,333531,8827,7302904,6998488,304417
"1987-01-01 00:00:00","NEW MEXICO",249274,179669,79841,7223450,4790660,2432790
"1987-01-01 00:00:00","NEW YORK",1023373,927988,165384,20856978,16498485,4358493
"1987-01-01 00:00:00","NORTH CAROLINA",452773,493866,52523,12866848,11514359,1352489
"1987-01-01 00:00:00","NORTH DAKOTA",169178,151377,18104,2402517,1978675,423842
"1987-01-01 00:00:00","OHIO",1189217,1113118,76099,19744264,18025676,1718588
"1987-01-01 00:00:00","OKLAHOMA",632673,539655,85262,13104234,10826165,2278069
"1987-01-01 00:00:00","OREGON",685429,928989,91435,22468043,20243448,2224595
"1987-01-01 00:00:00","PENNSYLVANIA",1036430,973693,62737,28550827,25812204,2738622
"1987-01-01 00:00:00","RHODE ISLAND",37260,34583,2677,527871,460484,67387
"1987-01-01 00:00:00","SOUTH CAROLINA",421784,408350,76728,7946903,6110112,1836792
"1987-01-01 00:00:00","SOUTH DAKOTA",180305,237225,47231,3643539,2320275,1323264
"1987-01-01 00:00:00","TENNESSEE",761210,784585,181793,12440747,8661540,3779207
"1987-01-01 00:00:00","TEXAS",1652893,1607821,74680,26043323,24390852,1652471
"1987-01-01 00:00:00","UTAH",395606,391088,144479,12490540,8983321,3507219
"1987-01-01 00:00:00","VERMONT",161758,105973,55785,4254690,2358962,1895728
"1987-01-01 00:00:00","VIRGINIA",567299,748906,83358,10032352,9028900,1003452
"1987-01-01 00:00:00","WASHINGTON",824618,1072707,80000,22570664,20870530,1700134
"1987-01-01 00:00:00","WEST VIRGINIA",277597,491988,71337,7002890,6048015,954875
"1987-01-01 00:00:00","WISCONSIN",1536412,1363107,393619,34315223,20510663,13804560
"1987-01-01 00:00:00","WYOMING",251313,125563,166529,7698585,2061921,5636664
"1986-01-01 00:00:00","ALABAMA",601092,534369,100655,9423967,7703060,1720910
"1986-01-01 00:00:00","ALASKA",275252,181611,117687,8981353,3941853,5039501
"1986-01-01 00:00:00","ARIZONA",456305,464945,149532,9617612,7183919,2433693
"1986-01-01 00:00:00","ARKANSAS",588597,527869,166488,14276514,10453679,3822835
"1986-01-01 00:00:00","CALIFORNIA",2522172,5130161,68231,77382905,75342561,2040344
"1986-01-01 00:00:00","COLORADO",684823,475819,267491,17634600,11929246,5705355
"1986-01-01 00:00:00","CONNECTICUT",188815,184304,4511,2551435,2414209,137226
"1986-01-01 00:00:00","DELAWARE",17983,19917,3412,250894,193304,57590
"1986-01-01 00:00:00","FLORIDA",780092,603019,190276,12654867,9409258,3245609
"1986-01-01 00:00:00","GEORGIA",717177,830968,41417,10581206,9866754,714453
"1986-01-01 00:00:00","HAWAII",9574,9584,50,70319,69470,849
"1986-01-01 00:00:00","IDAHO",244780,283921,157646,8834929,5010277,3824652
"1986-01-01 00:00:00","ILLINOIS",827991,883715,50235,14395678,13278575,1117104
"1986-01-01 00:00:00","INDIANA",705279,664189,130498,11392584,9129905,2262679
"1986-01-01 00:00:00","IOWA",461333,452445,43071,6704606,6135330,569276
"1986-01-01 00:00:00","KANSAS",295103,277732,22294,6047122,5318544,728578
"1986-01-01 00:00:00","KENTUCKY",629128,548323,127214,10631712,8542515,2089197
"1986-01-01 00:00:00","LOUISIANA",568823,528076,46058,3925195,3413104,512091
"1986-01-01 00:00:00","MAINE",264106,177468,87861,9094827,4267237,4827590
"1986-01-01 00:00:00","MARYLAND",130877,162088,18231,2768313,2406846,361467
"1986-01-01 00:00:00","MASSACHUSETTS",199925,214760,7421,5391898,5116718,275180
"1986-01-01 00:00:00","MICHIGAN",1391515,1349460,327029,28824858,20892660,7932197
"1986-01-01 00:00:00","MINNESOTA",1491788,932994,271207,28240138,18514530,9725608
"1986-01-01 00:00:00","MISSISSIPPI",477739,397757,79982,7242342,5445080,1797261
"1986-01-01 00:00:00","MISSOURI",980958,1452877,182407,16031302,13975999,2055302
"1986-01-01 00:00:00","MONTANA",331072,460271,317060,13119607,4692080,8427526
"1986-01-01 00:00:00","NEBRASKA",236164,244436,31331,5534374,4830717,703657
"1986-01-01 00:00:00","NEVADA",175529,103548,60123,3804567,2750131,1054437
"1986-01-01 00:00:00","NEW HAMPSHIRE",149135,100132,51121,4264408,2376257,1888153
"1986-01-01 00:00:00","NEW JERSEY",209085,331033,8436,7607235,7300541,306694
"1986-01-01 00:00:00","NEW MEXICO",243309,175773,79797,7273327,4803000,2470326
"1986-01-01 00:00:00","NEW YORK",969281,904360,134608,20259228,16523439,3735789
"1986-01-01 00:00:00","NORTH CAROLINA",333020,452466,44724,11626172,10454428,1171747
"1986-01-01 00:00:00","NORTH DAKOTA",175667,155453,20457,2358594,1855625,502969
"1986-01-01 00:00:00","OHIO",1050647,986888,63759,17865754,16381050,1484701
"1986-01-01 00:00:00","OKLAHOMA",631707,530344,85407,10851322,8553228,2298096
"1986-01-01 00:00:00","OREGON",653882,805618,150328,18548603,15582238,2966364
"1986-01-01 00:00:00","PENNSYLVANIA",1051714,990284,61430,29537122,26801065,2736057
"1986-01-01 00:00:00","RHODE ISLAND",34239,32032,3207,491812,436128,55684
"1986-01-01 00:00:00","SOUTH CAROLINA",397906,387280,69560,7635100,5939083,1696016
"1986-01-01 00:00:00","SOUTH DAKOTA",177510,193842,51623,3741817,2225410,1516407
"1986-01-01 00:00:00","TENNESSEE",707469,730698,165218,11692446,8226829,3465617
"1986-01-01 00:00:00","TEXAS",1866909,1755944,110965,28411555,26315626,2095929
"1986-01-01 00:00:00","UTAH",391652,539473,136605,11603022,8175859,3427163
"1986-01-01 00:00:00","VERMONT",155022,102216,52250,3247968,1606832,1641136
"1986-01-01 00:00:00","VIRGINIA",530256,719393,79827,9643086,8730343,912743
"1986-01-01 00:00:00","WASHINGTON",810780,965677,73423,21272640,19671848,1600792
"1986-01-01 00:00:00","WEST VIRGINIA",289540,520452,72104,7279864,6293174,986693
"1986-01-01 00:00:00","WISCONSIN",1466208,1384813,362003,30045530,18979419,11066111
"1986-01-01 00:00:00","WYOMING",227560,122702,122415,5093586,2067471,3026115
"1985-01-01 00:00:00","ALABAMA",589053,546084,89446,9188306,7678730,1509577
"1985-01-01 00:00:00","ALASKA",256412,172226,104088,8517291,3843196,4674095
"1985-01-01 00:00:00","ARIZONA",459045,436210,155306,9416568,6823160,2593408
"1985-01-01 00:00:00","ARKANSAS",617143,562537,160902,13075459,8948549,4126910
"1985-01-01 00:00:00","CALIFORNIA",2419569,6567723,58787,67901431,66337406,1564026
"1985-01-01 00:00:00","COLORADO",715550,583811,250919,14465615,8910757,5554857
"1985-01-01 00:00:00","CONNECTICUT",188480,189863,4032,3336328,3210262,126066
"1985-01-01 00:00:00","DELAWARE",17552,18947,3470,227959,171007,56955
"1985-01-01 00:00:00","FLORIDA",729191,561664,179829,12060101,8913882,3146218
"1985-01-01 00:00:00","GEORGIA",674641,790318,38254,10865451,10196714,668737
"1985-01-01 00:00:00","HAWAII",8495,8494,194,67089,64951,2141
"1985-01-01 00:00:00","IDAHO",425717,305469,158980,9465778,5496277,3969501
"1985-01-01 00:00:00","ILLINOIS",764377,831865,52226,13610821,12513564,1097257
"1985-01-01 00:00:00","INDIANA",655801,620545,105004,10322838,8542423,1780414
"1985-01-01 00:00:00","IOWA",473262,461419,44578,6952283,6368872,583411
"1985-01-01 00:00:00","KANSAS",328413,303812,30561,6879655,5899689,979966
"1985-01-01 00:00:00","KENTUCKY",646952,561355,130079,11405888,9176936,2228951
"1985-01-01 00:00:00","LOUISIANA",554998,514973,45024,2954551,2491096,463455
"1985-01-01 00:00:00","MAINE",279648,194780,86052,7047235,4008696,3038539
"1985-01-01 00:00:00","MARYLAND",124973,153067,17766,2704887,2336519,368368
"1985-01-01 00:00:00","MASSACHUSETTS",204489,221759,7030,5594001,5328434,265567
"1985-01-01 00:00:00","MICHIGAN",1390981,1379736,329264,30572947,22791662,7781286
"1985-01-01 00:00:00","MINNESOTA",1546385,976742,277875,29884576,19797947,10086628
"1985-01-01 00:00:00","MISSISSIPPI",445296,383374,67362,7049990,5389996,1659994
"1985-01-01 00:00:00","MISSOURI",959455,1478638,193319,16164721,14024670,2140051
"1985-01-01 00:00:00","MONTANA",356132,462285,316887,12945807,4842889,8102918
"1985-01-01 00:00:00","NEBRASKA",240330,254383,31839,5768861,5040811,728053
"1985-01-01 00:00:00","NEVADA",173051,100116,66985,3766739,2689107,1077632
"1985-01-01 00:00:00","NEW HAMPSHIRE",142980,100473,45471,4198099,2424803,1773296
"1985-01-01 00:00:00","NEW JERSEY",197975,307886,7695,6626992,6363130,263862
"1985-01-01 00:00:00","NEW MEXICO",247368,170784,92242,6487469,4359579,2127890
"1985-01-01 00:00:00","NEW YORK",936977,893799,112032,20862088,17605315,3256773
"1985-01-01 00:00:00","NORTH CAROLINA",485887,548586,76096,11042536,9956086,1086451
"1985-01-01 00:00:00","NORTH DAKOTA",183261,158933,24817,1741558,1540978,200580
"1985-01-01 00:00:00","OHIO",1049752,981485,68267,18251582,16617197,1634385
"1985-01-01 00:00:00","OKLAHOMA",663058,548209,108062,11749936,9004921,2745015
"1985-01-01 00:00:00","OREGON",711925,755463,302446,19601931,15837202,3764730
"1985-01-01 00:00:00","PENNSYLVANIA",1122279,1050136,72143,24047716,21865760,2181957
"1985-01-01 00:00:00","RHODE ISLAND",29767,27940,1827,433737,386314,47423
"1985-01-01 00:00:00","SOUTH CAROLINA",422403,382065,65273,7516604,5914552,1602052
"1985-01-01 00:00:00","SOUTH DAKOTA",200077,198059,74614,3854738,2293934,1560804
"1985-01-01 00:00:00","TENNESSEE",699086,719463,168544,11641783,8084969,3556816
"1985-01-01 00:00:00","TEXAS",1789298,1697864,91434,19337208,17764748,1572460
"1985-01-01 00:00:00","UTAH",372772,493038,132610,12769135,9462080,3307055
"1985-01-01 00:00:00","VERMONT",163565,107820,55595,2427589,1089428,1338161
"1985-01-01 00:00:00","VIRGINIA",543362,715343,78433,9702517,8821475,881043
"1985-01-01 00:00:00","WASHINGTON",852070,995163,111990,20366513,18551903,1814609
"1985-01-01 00:00:00","WEST VIRGINIA",295681,523815,73417,7516575,6433051,1083524
"1985-01-01 00:00:00","WISCONSIN",1516393,1360427,398223,31013928,18342681,12671247
"1985-01-01 00:00:00","WYOMING",259216,137555,137223,5855495,2353331,3502164
"1984-01-01 00:00:00","ALABAMA",590691,554075,82383,9322764,7869925,1452839
"1984-01-01 00:00:00","ALASKA",243699,213871,143671,8839855,4316963,4522893
"1984-01-01 00:00:00","ARIZONA",487711,434767,185431,9188885,6655675,2533210
"1984-01-01 00:00:00","ARKANSAS",620010,552502,159729,13502228,9190433,4311798
"1984-01-01 00:00:00","CALIFORNIA",2480158,6196324,60179,61713481,60127036,1586446
"1984-01-01 00:00:00","COLORADO",740605,587833,251072,15427809,9408913,6018896
"1984-01-01 00:00:00","CONNECTICUT",216271,217047,3507,2070969,1949126,121843
"1984-01-01 00:00:00","DELAWARE",16690,18354,3010,222092,170995,51094
"1984-01-01 00:00:00","FLORIDA",675541,523530,163298,11442159,8512127,2930032
"1984-01-01 00:00:00","GEORGIA",641865,762035,33055,9964694,9374295,590401
"1984-01-01 00:00:00","HAWAII",8277,8327,164,128939,127189,1752
"1984-01-01 00:00:00","IDAHO",408220,282105,145722,8593244,5029187,3564057
"1984-01-01 00:00:00","ILLINOIS",893314,970392,48303,13982950,13009985,972966
"1984-01-01 00:00:00","INDIANA",691156,655632,100052,11113944,9325155,1788789
"1984-01-01 00:00:00","IOWA",485818,471940,45290,7310070,6703647,606424
"1984-01-01 00:00:00","KANSAS",330384,296798,46948,5985609,5157954,827655
"1984-01-01 00:00:00","KENTUCKY",638243,551412,130229,9950080,8030242,1919840
"1984-01-01 00:00:00","LOUISIANA",509901,462036,53253,2892838,2306543,586295
"1984-01-01 00:00:00","MAINE",238629,162000,77676,6269259,3431639,2837620
"1984-01-01 00:00:00","MARYLAND",125235,173626,15779,2826089,2464466,361622
"1984-01-01 00:00:00","MASSACHUSETTS",197101,214214,6076,5243145,5008138,235007
"1984-01-01 00:00:00","MICHIGAN",1376317,1349998,205734,28743624,22916178,5827446
"1984-01-01 00:00:00","MINNESOTA",1583125,938240,305180,25394787,17394753,8000035
"1984-01-01 00:00:00","MISSISSIPPI",403120,351811,51309,6668744,5117370,1551374
"1984-01-01 00:00:00","MISSOURI",941943,1464246,171389,16390232,14244166,2146066
"1984-01-01 00:00:00","MONTANA",347876,451845,337244,11357001,3947640,7409361
"1984-01-01 00:00:00","NEBRASKA",239283,251616,26738,4830997,4201924,629073
"1984-01-01 00:00:00","NEVADA",175456,101832,68477,4021179,2900733,1120446
"1984-01-01 00:00:00","NEW HAMPSHIRE",139432,96481,43530,4186561,2445791,1740770
"1984-01-01 00:00:00","NEW JERSEY",200727,312635,7992,5591633,5358128,233504
"1984-01-01 00:00:00","NEW MEXICO",249675,175239,89814,6101641,4137164,1964477
"1984-01-01 00:00:00","NEW YORK",977093,945345,97033,15401141,12904975,2496166
"1984-01-01 00:00:00","NORTH CAROLINA",475032,513221,71161,10740413,9715128,1025286
"1984-01-01 00:00:00","NORTH DAKOTA",179180,156091,24281,1756553,1555704,200848
"1984-01-01 00:00:00","OHIO",1136708,1068396,68312,20372564,18667508,1705056
"1984-01-01 00:00:00","OKLAHOMA",634740,507030,123074,11880321,8864986,3015338
"1984-01-01 00:00:00","OREGON",690720,814486,208524,18789413,15743696,3045717
"1984-01-01 00:00:00","PENNSYLVANIA",1092949,1026714,66775,24036559,21941700,2094859
"1984-01-01 00:00:00","RHODE ISLAND",29066,27973,1802,468569,420157,48411
"1984-01-01 00:00:00","SOUTH CAROLINA",414341,375927,62518,7583407,6013789,1569617
"1984-01-01 00:00:00","SOUTH DAKOTA",198323,212105,73431,3583594,2407878,1175716
"1984-01-01 00:00:00","TENNESSEE",734941,721466,159965,11961925,8296332,3665592
"1984-01-01 00:00:00","TEXAS",1909503,1798056,111447,23095331,21055043,2040288
"1984-01-01 00:00:00","UTAH",431204,318112,147441,11058352,7227930,3830422
"1984-01-01 00:00:00","VERMONT",163979,107348,56631,2568694,1132402,1436293
"1984-01-01 00:00:00","VIRGINIA",585962,755181,87687,10835553,9818175,1017378
"1984-01-01 00:00:00","WASHINGTON",887030,1057372,118075,19810873,17959382,1851490
"1984-01-01 00:00:00","WEST VIRGINIA",298740,545205,58427,5814516,4874523,939993
"1984-01-01 00:00:00","WISCONSIN",1504290,1209631,394962,30758811,17636165,13122647
"1984-01-01 00:00:00","WYOMING",271580,142192,145895,6505926,2506610,3999316
"1983-01-01 00:00:00","ALABAMA",573096,538203,80703,9366691,7902297,1464397
"1983-01-01 00:00:00","ALASKA",210028,190362,122553,7868602,3972033,3896569
"1983-01-01 00:00:00","ARIZONA",477005,426928,177347,9270963,6785866,2485097
"1983-01-01 00:00:00","ARKANSAS",607573,542419,162309,13563175,9262784,4300391
"1983-01-01 00:00:00","CALIFORNIA",2445353,6414698,61540,61834056,60221899,1612157
"1983-01-01 00:00:00","COLORADO",758340,553081,237340,14058736,9242715,4816022
"1983-01-01 00:00:00","CONNECTICUT",200254,206719,2900,1998401,1890110,108291
"1983-01-01 00:00:00","DELAWARE",16360,18020,2950,224549,173758,50790
"1983-01-01 00:00:00","FLORIDA",696586,540468,167709,12100803,8976463,3124340
"1983-01-01 00:00:00","GEORGIA",731559,853806,40194,7124273,6647509,476766
"1983-01-01 00:00:00","HAWAII",7861,7970,132,63815,62272,1544
"1983-01-01 00:00:00","IDAHO",442004,334602,156257,8018286,4799001,3219284
"1983-01-01 00:00:00","ILLINOIS",822249,885643,41797,11253626,10493903,759723
"1983-01-01 00:00:00","INDIANA",628521,615085,95747,9502351,9027811,474540
"1983-01-01 00:00:00","IOWA",480061,466309,44628,7439848,6837047,602802
"1983-01-01 00:00:00","KANSAS",329506,299234,41231,6199187,5393691,805497
"1983-01-01 00:00:00","KENTUCKY",637314,553418,127774,10275770,8332046,1943727
"1983-01-01 00:00:00","LOUISIANA",517752,466108,57071,3075704,2410638,665066
"1983-01-01 00:00:00","MAINE",257735,180753,78025,6911244,3982584,2928660
"1983-01-01 00:00:00","MARYLAND",123258,157912,18135,2749880,2387559,362321
"1983-01-01 00:00:00","MASSACHUSETTS",221932,240601,6363,5765908,5514068,251843
"1983-01-01 00:00:00","MICHIGAN",1457495,1327868,364894,34873199,24746288,10126911
"1983-01-01 00:00:00","MINNESOTA",1550181,928388,301731,24515195,16066061,8449134
"1983-01-01 00:00:00","MISSISSIPPI",431171,375568,55603,7360934,5531740,1829193
"1983-01-01 00:00:00","MISSOURI",911206,1297813,304133,16347089,13383792,2963296
"1983-01-01 00:00:00","MONTANA",340345,451708,307510,9818980,2560769,7258211
"1983-01-01 00:00:00","NEBRASKA",226011,241377,22387,4720720,4173606,547114
"1983-01-01 00:00:00","NEVADA",172784,102744,70040,3486966,2276801,1210165
"1983-01-01 00:00:00","NEW HAMPSHIRE",141241,101687,42830,3433107,2009432,1423672
"1983-01-01 00:00:00","NEW JERSEY",187823,328683,7401,6101996,5877600,224396
"1983-01-01 00:00:00","NEW MEXICO",242473,173464,83382,6011930,4128096,1883834
"1983-01-01 00:00:00","NEW YORK",944761,923038,88570,15433617,13040982,2392635
"1983-01-01 00:00:00","NORTH CAROLINA",476389,513554,68389,11001426,9977711,1023715
"1983-01-01 00:00:00","NORTH DAKOTA",165000,147845,18073,1679621,1526302,153319
"1983-01-01 00:00:00","OHIO",1029521,975764,53757,19018326,17646124,1372202
"1983-01-01 00:00:00","OKLAHOMA",612620,505603,127633,10717101,8357049,2360052
"1983-01-01 00:00:00","OREGON",745482,920646,210064,16571927,13625219,2946708
"1983-01-01 00:00:00","PENNSYLVANIA",1072951,1010313,62638,24313405,22273469,2039936
"1983-01-01 00:00:00","RHODE ISLAND",31539,29438,2101,478279,436692,41587
"1983-01-01 00:00:00","SOUTH CAROLINA",448055,403638,67964,5835299,4777579,1057720
"1983-01-01 00:00:00","SOUTH DAKOTA",170131,175355,53382,3121953,2198256,923697
"1983-01-01 00:00:00","TENNESSEE",704189,811611,194777,9334396,6536485,2797914
"1983-01-01 00:00:00","TEXAS",1818769,1690213,128556,19152041,17581246,1570798
"1983-01-01 00:00:00","UTAH",417087,297634,138633,13264030,9616111,3647919
